//scripted by skyfear919@hotmail.com
15451	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
15452	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
15453	Бутылка	30	30	47	30	47	47	47	47	30	30	30	30	30	30	1.0	1.0	1.0	1.0
15454	Бутылка	30	30	47	30	47	47	47	47	30	30	30	30	30	30	1.0	1.0	1.0	1.0
15455	Бутылка	30	30	47	30	47	47	47	47	30	30	30	30	30	30	1.0	1.0	1.0	1.0
15609	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.9	0.9	0.9	0.9
15610	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.9	0.9	0.9	0.9
15611	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.9	0.9	0.9	0.9
15612	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.9	0.9	0.9	0.9
15613	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.3	0.3	0.3	0.3
15614	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.9	0.9	0.9	0.9
15615	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.7	0.7	0.7	0.7
15616	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.7	0.7	0.7	0.7
15617	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.9	0.9	0.9	0.9
15618	Апа деза	61	61	61	61	61	61	61	61	61	61	61	61	61	61	1.4	1.4	1.4	1.4
15619	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
15620	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
15621	Пушка	61	61	61	61	61	61	61	61	61	61	61	61	61	61	1.1	1.1	1.1	1.1
15622	Пушка	61	61	61	61	61	61	61	61	61	61	61	61	61	61	1.1	1.1	1.1	1.1
15625	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.7	0.7	0.7	0.7
15626	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.7	0.7	0.7	0.7
15627	Пушка	32	33	34	44	5	14	15	60	61	62	72	73	74	61	0.8	0.8	0.8	0.8
15628	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.6	0.6	0.6	0.6
15629	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
15630	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.6	0.6	0.6	0.6
15632	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.7	0.7	0.7	0.7
15633	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.7	0.7	0.7	0.7
15634	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.7	0.7	0.7	0.7
15635	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
15636	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
15637	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
15638	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
15639	Пушка	61	61	61	61	61	61	61	61	61	61	61	61	61	61	1.1	1.1	1.1	1.1
15640	Пушка	61	61	61	61	61	61	61	61	61	61	61	61	61	61	1.1	1.1	1.1	1.1
15641	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
15642	Бутылка	30	30	47	30	47	47	47	47	30	30	30	30	30	30	1.0	1.0	1.0	1.0
15643	Бутылка	30	30	47	30	47	47	47	47	30	30	30	30	30	30	1.0	1.0	1.0	1.0
15696	Бутылка	30	30	47	30	47	47	47	47	30	30	30	30	30	30	1.0	1.0	1.0	1.0
15697	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
15718	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
15990	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.6	0.6	0.6	0.6
15991	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.6	0.6	0.6	0.6
16033	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	1.1	1.1	1.1	1.1
16036	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16039	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16044	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16047	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16049	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16055	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16056	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16058	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16059	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16062	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16068	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16099	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16100	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16101	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16104	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.7	1.7	1.7	1.7
16106	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16108	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16109	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16110	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16111	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16112	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16113	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16114	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16323	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.7	0.7	0.7	0.7
16324	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.7	0.7	0.7	0.7
16325	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.7	0.7	0.7	0.7
16326	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.7	0.7	0.7	0.7
16327	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.7	0.7	0.7	0.7
16328	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.8	1.0	1.0	0.8
16329	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.9	0.9	0.9	0.9
16330	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.9	0.9	0.9	0.9
16331	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.9	0.9	0.9	0.9
16332	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.9	0.9	0.9	0.9
16335	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16339	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
16340	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
16341	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
16342	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16343	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16348	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16349	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16350	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16351	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16496	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
16497	Бензопила	22	53	53	22	53	53	53	53	53	22	22	22	22	22	0.4	0.5	0.5	0.4
16498	Меч Авроры	26	26	26	26	25	26	24	24	26	26	26	26	26	26	0.9	0.9	0.9	0.9
16499	Бутылка	30	30	47	30	47	47	47	47	30	30	30	30	30	30	1.0	1.0	1.0	1.0
16500	Сумерки	42	42	42	42	42	42	42	42	42	42	42	42	42	42	1.1	1.1	1.1	1.1
16501	Staff of Evanescence	18	18	18	18	18	0	17	0	16	0	0	19	0	0	0.7	1.0	1.0	0.7
16502	Staff of Evanescence	7	6	0	18	18	0	17	0	16	0	0	19	0	0	0,7	1	1	0,7
16803	shld2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	1	1	1
// [Gemini.Decompiler] End of data
